Year,Sequence,Cohort,Block,Transect,Donor,Recipient,Gen,Replicated,Plant_ID,F_plant,Rep_FitP,any_FitP,F_plant_ID,F_multi,Germ_Date,Sow_Date,Plant_Date,FFD,LFD,fl_duration,days_germ2flower,days_sow2flower,days_plant2flower,corolla_diam_mm,corolla_diam_mm_SEG,corolla_area_mm2,corolla_area_mm2_SEG,leaf_area_mm2,leaf_dryweight_mg,SLA,LMA,leaf_area_mm2_SEG,leaf_dryweight_mg_SEG,SLA_SEG,LMA_SEG,skel_dryweight_mg,skel_dryweight_mg_SEG,d13C,d13C_SEG,sample_weight_mg,closed_fruits,open_fruits,total_fruits,nonfitness_fruits,filled_seeds,msm_all,sd_msm_all,mean_seeds_per_fruit,est_fecundity,est_fecundity_int,surv_to_germ,surv_to_flower,surv_to_fruitprod,prod_closed_fruits,prod_filled_seeds
2022,252,2,2,6,HR_002,HR_059,G1,R,4,TRUE,TRUE,TRUE,4,"3,4,8",2021-12-06,2021-11-10,2021-11-19,2022-03-31,2022-04-20,20,115,141,132,24.593,24.593,362.884,362.884,NA,NA,NA,NA,58.251,3.57,16.316806722689076,0.06128650151928722,32.49,32.49,-30.41,-30.41,3.51,8,0,8,0,7,2.7157142857142857,NA,0.875,7,7,1,1,1,1,1
2022,253,1,2,6,HR_148,HR_114,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-06,2021-11-10,2021-11-19,2022-03-31,2022-04-07,7,115,141,132,22.279,22.279,296.759,296.759,NA,NA,NA,NA,61.794,1.76,35.11022727272727,0.02848172961776224,26.67,26.67,-31.66,-31.66,3.17,8,0,8,1,16,2.6125,NA,2,16,16,1,1,1,1,1
2022,254,4,2,6,HR_180,HR_179,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-05-05,42,108,134,125,13.794,13.794,95.902,95.902,NA,NA,NA,NA,31.88,1.39,22.93525179856115,0.04360100376411544,50.28,50.28,-30.39,-30.39,2.89,7,0,7,3,3,3.5500000000000003,NA,0.42857142857142855,3,3,1,1,1,1,1
2022,255,7,2,6,HR_100,HR_135,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-06,2021-11-10,2021-11-19,2022-03-31,2022-04-14,14,115,141,132,NA,20.577,NA,233.585,NA,NA,NA,NA,30.68,1.71,17.94152046783626,0.05573663624511081,13.76,13.76,-31.62,-31.62,2.66,2,1,3,0,0,NA,NA,0,0,0,1,1,1,1,0
2022,256,3,2,6,HR_108,HR_016,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-27,34,108,134,125,24.633,24.633,386.49,386.49,NA,NA,NA,NA,12.967,0.71,18.263380281690143,0.05475437649417752,88.83,88.83,-30.83,-30.83,2.83,23,2,25,3,8,2.0764285714285715,1.4515892065215268,0.34782608695652173,8.695652173913043,9,1,1,1,1,1
2022,257,4,2,6,HR_195,HR_104,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,108,134,125,19.007,19.007,232.267,232.267,NA,NA,NA,NA,20.841,1.11,18.775675675675675,0.053260400172736436,19.74,19.74,-31.31,-31.31,2.5,4,1,5,1,2,2.86,NA,0.5,2.5,2,1,1,1,1,1
2022,258,2,2,6,HR_133,HR_161,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-07,14,108,134,125,20.6,20.6,262.351,262.351,NA,NA,NA,NA,40.215,2.11,19.05924170616114,0.05246798458286708,29.94,29.94,-31.89,-31.89,2.98,9,0,9,0,6,2.575,0.19091883092036785,0.6666666666666666,6,6,1,1,1,1,1
2022,259,6,2,6,HR_131,HR_113,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,108,134,125,17.592,17.592,214.011,214.011,NA,NA,NA,NA,22.29,1.18,18.889830508474578,0.05293853746074472,46.36,46.36,-31.56,-31.56,1.74,16,1,17,0,13,1.8681818181818182,0.24298760298955913,0.8125,13.8125,14,1,1,1,1,1
2022,260,5,2,6,HR_053,HR_038,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,108,134,125,21.427,21.427,279.294,279.294,NA,NA,NA,NA,31.778,1.8,17.654444444444444,0.05664296053873749,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,261,6,2,6,HR_059,HR_155,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-27,34,108,134,125,20.263,20.263,252.291,252.291,NA,NA,NA,NA,38.46,2.38,16.159663865546218,0.06188247529901196,NA,NA,-30.81,-30.81,3.31,11,1,12,0,9,2.8866666666666667,NA,0.8181818181818182,9.818181818181818,10,1,1,1,1,1
2022,262,7,2,6,HR_157,HR_088,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-27,34,108,134,125,27.198,27.198,468.014,468.014,NA,NA,NA,NA,21.006,1.16,18.108620689655172,0.05522231743311435,23.19,23.19,-32.1,-32.1,3.35,10,1,11,0,9,4.135833333333333,1.4810307502997138,0.9,9.9,10,1,1,1,1,1
2022,263,6,2,6,HR_121,HR_105,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-06,2021-11-10,2021-11-19,2022-03-31,2022-04-20,20,115,141,132,24.701,24.701,401.423,401.423,NA,NA,NA,NA,18.651,1.02,18.28529411764706,0.054688756635032976,146.72,146.72,-30.22,-30.22,3,14,0,14,1,3,4.993333333333333,NA,0.21428571428571427,3,3,1,1,1,1,1
2022,264,3,2,6,HR_189,HR_051,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-14,21,108,134,125,18.544,18.544,238.576,238.576,NA,NA,NA,NA,19.876,1.11,17.906306306306305,0.05584624672972429,12.89,12.89,-30.49,-30.49,4.74,7,0,7,2,6,3.3179999999999996,0.059396969619670045,0.8571428571428571,6,6,1,1,1,1,1
2022,265,3,2,6,HR_141,HR_015,G1,R,7,TRUE,TRUE,TRUE,7,"2,6,7",2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,108,134,125,NA,NA,NA,NA,NA,NA,NA,NA,16.24,0.94,17.27659574468085,0.05788177339901478,70.3,70.3,-31.27,-31.27,3.27,14,4,18,21,18,3.2933333333333334,1.9421866256590508,1.2857142857142858,23.142857142857146,23,1,1,1,1,1
2022,266,4,2,6,HR_095,HR_178,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-14,21,108,134,125,22.809,22.809,337.462,337.462,NA,NA,NA,NA,57.25,2.39,23.95397489539749,0.041746724890829694,NA,NA,-30.49,-30.49,1.35,9,1,10,0,31,2.354516129032258,NA,3.4444444444444446,34.44444444444444,34,1,1,1,1,1
2022,267,5,2,6,HR_149,HR_174,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-05-05,42,108,134,125,25.488,25.488,405.537,405.537,NA,NA,NA,NA,37.69,2.14,17.61214953271028,0.0567789864685593,NA,NA,-31.06,-31.06,2.02,4,0,4,3,1,2.52,NA,0.25,1,1,1,1,1,1,1
2022,268,3,2,6,HR_164,HR_041,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,108,134,125,25.207,25.207,361.028,361.028,NA,NA,NA,NA,18.884,1.29,14.63875968992248,0.06831179834780766,77.11,77.11,-31.04,-31.04,2.95,17,34,51,0,58,2.3311935208866155,0.721433587944113,3.411764705882353,174,174,1,1,1,1,1
2022,269,3,2,6,HR_156,HR_025,G1,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-11-10,2021-11-19,2022-03-31,2022-05-20,50,NA,141,132,23.042,23.042,315.694,315.694,NA,NA,NA,NA,31.502,2.21,14.254298642533936,0.07015427591898928,34.12,34.12,-30.23,-30.23,2.93,7,2,9,0,9,3.206428571428572,0.8576195103248271,1.2857142857142858,11.571428571428573,12,0,1,1,1,1
2022,270,5,2,6,HR_062,HR_116,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-17,2021-11-10,2021-11-19,2022-03-24,2022-05-24,61,97,134,125,22.887,22.887,335.73,335.73,NA,NA,NA,NA,41.819,2.44,17.13893442622951,0.05834668452138979,NA,NA,-29.34,-29.34,1.38,19,5,24,0,2,3.0949999999999998,0.7424621202458751,0.10526315789473684,2.526315789473684,3,1,1,1,1,1
2022,271,5,2,6,HR_066,HR_137,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-14,21,108,134,125,22.933,22.933,330.678,330.678,NA,NA,NA,NA,31.377,1.82,17.24010989010989,0.05800427064410237,44.22,44.22,-29.78,-29.78,2.16,13,4,17,5,15,2.9741666666666666,0.5188709698309718,1.1538461538461537,19.615384615384613,20,1,1,1,1,1
2022,272,5,2,6,HR_110,HR_032,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-06,2021-11-10,2021-11-19,2022-03-16,2022-04-20,35,100,126,117,21.074,21.074,282.158,282.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.36,-30.36,1.71,1,0,1,4,0,NA,NA,0,0,0,1,1,1,1,0
2022,273,3,2,6,HR_189,HR_018,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-06,2021-11-10,2021-11-19,2022-03-16,2022-04-20,35,100,126,117,23.755,23.755,357.571,357.571,NA,NA,NA,NA,83.55,5,16.71,0.059844404548174746,NA,NA,NA,NA,NA,0,0,0,12,0,NA,NA,NA,0,0,1,1,0,0,0
2022,274,7,2,6,HR_005,HR_149,G1,R,3,TRUE,TRUE,TRUE,3,"3,6,7",2021-12-06,2021-11-10,2021-11-19,2022-03-16,2022-04-27,42,100,126,117,18.794,18.794,239.673,239.673,NA,NA,NA,NA,45.858,2.67,17.175280898876405,0.05822321078110689,NA,NA,NA,NA,NA,0,2,2,0,0,NA,NA,NA,NA,NA,1,1,1,0,0
2022,275,5,3,7,HR_066,HR_078,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-27,34,108,134,125,NA,NA,NA,NA,NA,NA,NA,NA,39.04,1.09,35.81651376146789,0.027920081967213115,80.38,80.38,-29.6,-29.6,2.02,13,4,17,0,38,1.5528899835796388,0.7608472927028795,2.923076923076923,49.692307692307686,50,1,1,1,1,1
2022,276,4,3,7,HR_180,HR_023,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-06,2021-11-10,2021-11-19,2022-03-16,2022-04-14,29,100,126,117,24.471,24.471,344.705,344.705,NA,NA,NA,NA,24.841,1.47,16.898639455782313,0.05917636166015861,263.14,263.14,-29.62,-29.62,1.97,35,3,38,32,193,2.8817000000000004,0.6052176137555813,5.514285714285714,209.54285714285714,210,1,1,1,1,1
2022,277,7,3,7,HR_074,HR_070,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-27,34,108,134,125,NA,NA,NA,NA,NA,NA,NA,NA,56.344,4.2,13.415238095238095,0.07454209853755502,230.01,230.01,-29.05,-29.05,3.55,23,2,25,0,71,2.070962962962963,0.14970527973953696,3.0869565217391304,77.17391304347827,77,1,1,1,1,1
2022,278,1,3,7,HR_160,HR_173,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-05-11,48,108,134,125,NA,NA,NA,NA,NA,NA,NA,NA,23.677,1.34,17.669402985074626,0.05659500781348989,63.07,63.07,-30.2,-30.2,4.25,1,1,2,13,0,NA,NA,0,0,0,1,1,1,1,0
2022,279,7,3,7,HR_100,HR_192,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-06,2021-11-10,2021-11-19,2022-03-31,2022-04-27,27,115,141,132,22.464,22.464,293.715,293.715,NA,NA,NA,NA,120.147,9.13,13.159583789704271,0.07599024528286183,97.34,97.34,-31.26,-31.26,4.46,22,0,22,0,38,1.819920634920635,0.5757687522648793,1.7272727272727273,38,38,1,1,1,1,1
2022,280,4,3,7,HR_195,HR_104,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-17,2021-11-10,2021-11-19,2022-03-24,2022-04-14,21,97,134,125,NA,NA,NA,NA,NA,NA,NA,NA,22.119,0.25,88.476,0.011302500113025001,13.43,13.43,-31.13,-31.13,4.01,3,1,4,6,1,3.05,NA,0.3333333333333333,1.3333333333333333,1,1,1,1,1,1
2022,281,2,3,7,HR_133,HR_161,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-14,21,108,134,125,18.499,18.499,224.547,224.547,NA,NA,NA,NA,29.16,1.63,17.88957055214724,0.05589849108367626,13.27,13.27,-31.13,-31.13,1.06,2,0,2,17,6,2.6483333333333334,NA,3,6,6,1,1,1,1,1
2022,282,3,3,7,HR_064,HR_028,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-27,34,108,134,125,NA,24.453,NA,275.349,NA,NA,NA,NA,NA,NA,NA,NA,229.08,229.08,-30.77,-30.77,2.74,59,0,59,30,156,2.3130403846153844,0.7281872479397934,2.6440677966101696,156,156,1,1,1,1,1
2022,283,2,3,7,HR_002,HR_059,G1,R,7,TRUE,TRUE,TRUE,7,"5,7,4",2021-11-19,2021-11-10,2021-11-19,2022-03-24,2022-05-05,42,125,134,125,26.462,26.462,451.304,451.304,NA,NA,NA,NA,43.302,2.59,16.71891891891892,0.059812479793081144,146.17,146.17,-30.07,-30.07,2.84,29,0,29,1,41,4.008028708133971,1.8234054754892641,1.4137931034482758,41,41,1,1,1,1,1
2022,284,3,3,7,HR_164,HR_005,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,108,134,125,22.536,22.536,297.237,297.237,NA,NA,NA,NA,34.548,2.45,14.101224489795918,0.07091582725483386,NA,NA,NA,NA,NA,18,0,18,15,43,1.853657894736842,0.06739844109099163,2.388888888888889,43,43,1,1,1,1,1
2022,285,5,3,7,HR_070,HR_061,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-27,34,108,134,125,23.659,23.659,338.484,338.484,NA,NA,NA,NA,25.939,0.5,51.878,0.019275993677474075,51.97,51.97,-31.02,-31.02,2.73,17,1,18,28,12,2.88625,0.47559009398851027,0.7058823529411765,12.705882352941178,13,1,1,1,1,1
2022,286,5,3,7,HR_110,HR_032,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,108,134,125,24.376,24.376,372.823,372.823,NA,NA,NA,NA,35.238,2.62,13.449618320610686,0.07435155230149272,NA,NA,NA,NA,NA,2,0,2,7,17,2.02,NA,8.5,17,17,1,1,1,1,1
2022,287,3,3,7,HR_108,HR_175,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,108,134,125,27.805,27.805,465.915,465.915,NA,NA,NA,NA,56.607,2.46,23.0109756097561,0.04345752292119349,73.08,73.08,-30.3,-30.3,1.23,24,2,26,2,65,2.663641025641026,0.3281759935486102,2.7083333333333335,70.41666666666667,70,1,1,1,1,1
2022,288,7,3,7,HR_005,HR_180,G1,R,5,TRUE,TRUE,TRUE,5,"5,4,8",2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-07,14,108,134,125,23.148,23.148,337.075,337.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,NA,NA,0,0,0,1,1,1,1,0
2022,289,4,3,7,HR_135,HR_152,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,108,134,125,NA,NA,NA,NA,NA,NA,NA,NA,20.089,3.23,6.219504643962848,0.16078450893523819,NA,NA,-29.72,-29.72,2.84,6,2,8,5,4,2.93,NA,0.6666666666666666,5.333333333333333,5,1,1,1,1,1
2022,290,6,3,7,HR_059,HR_155,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-06,2021-11-10,2021-11-19,2022-03-31,2022-04-20,20,115,141,132,23.601,23.601,313.716,313.716,NA,NA,NA,NA,27.907,1.63,17.120858895705524,0.05840828465976278,84.68,84.68,-30.77,-30.77,3.74,14,0,14,7,19,2.207222222222222,0.22395642764047094,1.3571428571428572,19,19,1,1,1,1,1
2022,291,1,3,7,HR_171,HR_057,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-05-11,48,108,134,125,NA,NA,NA,NA,NA,NA,NA,NA,37.079,3.15,11.77111111111111,0.08495374740419105,33.16,33.16,-30.27,-30.27,2.81,8,1,9,16,7,2.6157142857142857,NA,0.875,7.875,8,1,1,1,1,1
2022,292,4,3,7,HR_088,HR_067,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-14,21,108,134,125,21.813,21.813,295.901,295.901,NA,NA,NA,NA,32.068,1.07,29.97009345794392,0.033366595983534995,33.68,33.68,-31.07,-31.07,2.85,14,1,15,6,23,3.152954545454546,0.3860160200932019,1.6428571428571428,24.642857142857142,25,1,1,1,1,1
2022,293,4,3,7,HR_034,HR_112,G1,R,3,TRUE,TRUE,TRUE,3,"2,3,4",2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-14,21,108,134,125,21.56,21.56,275.883,275.883,NA,NA,NA,NA,29.508,0.59,50.0135593220339,0.01999457774162939,66.09,66.09,-31.09,-31.09,3.11,24,1,25,0,53,1.8969444444444445,0.41142902497586703,2.2083333333333335,55.208333333333336,55,1,1,1,1,1
2022,294,5,3,7,HR_062,HR_136,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-17,2021-11-10,2021-11-19,2022-03-24,2022-04-07,14,97,134,125,22.521,22.521,341.45,341.45,NA,NA,NA,NA,28.345,1.4,20.246428571428574,0.0493914270594461,50.95,50.95,-30.23,-30.23,2.91,9,2,11,2,3,3.8200000000000003,1.0182337649086284,0.3333333333333333,3.6666666666666665,4,1,1,1,1,1
2022,295,6,3,7,HR_131,HR_046,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-14,21,108,134,125,17.315,17.315,189.138,189.138,NA,NA,NA,NA,27.433,2.12,12.940094339622641,0.07727918929756133,51.72,51.72,-30.5,-30.5,2.62,13,1,14,3,29,2.254059829059829,0.5311231065659757,2.230769230769231,31.230769230769234,31,1,1,1,1,1
2022,296,2,3,7,HR_002,HR_056,G1,R,5,TRUE,TRUE,TRUE,5,"1,5,8",2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,108,134,125,NA,23.849,NA,349.008,NA,NA,NA,NA,58.529,3.86,15.16295336787565,0.06595021271506432,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,297,2,3,7,HR_200,HR_010,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-07,14,108,134,125,22.051,22.051,305.037,305.037,NA,NA,NA,NA,13.641,0.94,14.511702127659575,0.0689099039659849,NA,NA,-32.33,-32.33,1.76,0,6,6,2,0,NA,NA,NA,NA,NA,1,1,1,0,0
2022,298,5,3,7,HR_006,HR_142,G1,R,5,TRUE,TRUE,TRUE,5,"5,7,8",2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,108,134,125,23.195,23.195,346.356,346.356,NA,NA,NA,NA,16.142,1.17,13.796581196581197,0.07248172469334654,102.35,102.35,-31.59,-31.59,2.91,18,4,22,0,37,2.1129885057471265,0.8394841809418009,2.0555555555555554,45.222222222222214,45,1,1,1,1,1
2022,299,5,3,7,HR_066,HR_137,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,108,134,125,25.5,25.5,435.063,435.063,NA,NA,NA,NA,20.992,1.16,18.09655172413793,0.055259146341463415,73.92,73.92,-29.73,-29.73,2.71,9,6,15,5,7,2.5477777777777777,0.2963168974319616,0.7777777777777778,11.666666666666666,12,1,1,1,1,1
2022,300,4,3,7,HR_034,HR_017,G1,R,3,TRUE,TRUE,TRUE,3,"1,5,3",2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-14,21,108,134,125,18.8,18.8,239.914,239.914,NA,NA,NA,NA,12.214,0.79,15.460759493670887,0.0646798755526445,48.62,48.62,-30.83,-30.83,2.95,8,0,8,0,4,2.1925,NA,0.5,4,4,1,1,1,1,1
2022,301,3,3,7,HR_008,HR_058,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-07,14,108,134,125,18.71,18.71,242.284,242.284,NA,NA,NA,NA,49.525,3.77,13.136604774535808,0.07612317011610298,NA,NA,-30.04,-30.04,3.93,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,302,4,3,7,HR_180,HR_179,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-27,34,108,134,125,23.2,23.2,331.431,331.431,NA,NA,NA,NA,44.408,2.38,18.658823529411766,0.053593947036569986,43.99,43.99,-31.08,-31.08,2.88,13,0,13,12,6,2.4566666666666666,0.8122260221829335,0.46153846153846156,6,6,1,1,1,1,1
2022,303,3,3,7,HR_196,HR_054,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-27,34,108,134,125,21.2,21.2,309.488,309.488,NA,NA,NA,NA,22.347,1.48,15.099324324324325,0.06622812905535419,NA,NA,NA,NA,NA,3,0,3,1,4,3.455,NA,1.3333333333333333,4,4,1,1,1,1,1
2022,304,3,3,7,HR_164,HR_201,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-14,21,108,134,125,25.3,25.3,421.384,421.384,NA,NA,NA,NA,24.693,1.4,17.637857142857143,0.0566962297007249,49.18,49.18,-31.21,-31.21,2.29,8,0,8,10,4,4.13,1.3364318164425748,0.5,4,4,1,1,1,1,1
2022,305,3,3,7,HR_141,HR_015,G1,R,2,TRUE,TRUE,TRUE,2,"1,2,6",2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,108,134,125,26.5,26.5,486.078,486.078,NA,NA,NA,NA,55.482,3.17,17.502208201892746,0.05713564759741898,88.71,88.71,-30.71,-30.71,4.25,21,4,25,0,38,2.335366666666667,0.35096211096546226,1.8095238095238095,45.23809523809524,45,1,1,1,1,1
2022,306,5,3,7,HR_070,HR_165,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,108,134,125,25.4,25.4,436.138,436.138,NA,NA,NA,NA,44.22,2.3,19.22608695652174,0.05201266395296246,35.06,35.06,-30.87,-30.87,1.88,12,1,13,10,4,2.1933333333333334,0.3488393453853635,0.3333333333333333,4.333333333333333,4,1,1,1,1,1
2022,307,3,3,7,HR_141,HR_184,G1,R,7,TRUE,TRUE,TRUE,7,"6,7,4",2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-14,21,108,134,125,23.89,23.89,311.058,311.058,NA,NA,NA,NA,26.013,1.74,14.950000000000001,0.06688963210702341,NA,79.2,NA,-30.97,NA,0,0,0,NA,0,NA,NA,NA,0,0,1,1,0,0,0
2022,308,4,3,7,HR_095,HR_124,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-17,2021-11-10,2021-11-19,2022-03-24,2022-05-11,48,97,134,125,16.62,16.62,196.03,196.03,NA,NA,NA,NA,44.332,3.34,13.27305389221557,0.07534061174772173,30.5,30.5,-30.88,-30.88,1.94,3,0,3,0,3,3.8666666666666667,NA,1,3,3,1,1,1,1,1
2022,309,1,3,7,HR_148,HR_114,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-27,34,108,134,125,23.17,23.17,348.3,348.3,NA,NA,NA,NA,29.751,1.96,15.179081632653062,0.06588013848274007,49.2,49.2,-30.57,-30.57,1.96,11,3,14,10,22,2.58982905982906,0.21080243186142544,2,28,28,1,1,1,1,1
2022,310,1,3,7,HR_139,HR_127,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,108,134,125,18.35,18.35,203.348,203.348,NA,NA,NA,NA,34.486,2.16,15.965740740740738,0.06263411239343503,40.84,40.84,-30.17,-30.17,2.86,10,2,12,11,11,2.1605555555555553,0.09978062356743495,1.1,13.200000000000001,13,1,1,1,1,1
2022,311,4,3,7,HR_088,HR_182,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-14,21,108,134,125,25.636,25.636,373.492,373.492,NA,NA,NA,NA,39.652,2.59,15.30965250965251,0.06531826893977605,NA,NA,-30.28,-30.28,3.25,6,0,6,0,4,1.615,NA,0.6666666666666666,4,4,1,1,1,1,1
2022,312,7,3,7,HR_057,HR_147,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-14,21,108,134,125,21.67,21.67,317.681,317.681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4,0,NA,NA,NA,0,0,1,1,0,0,0
2022,313,5,3,7,HR_062,HR_134,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-06,2021-11-10,2021-11-19,2022-03-16,2022-04-27,42,100,126,117,20.465,20.465,252.463,252.463,NA,NA,NA,NA,20.589,1.24,16.604032258064514,0.0602263344504347,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,314,5,3,7,HR_149,HR_065,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,108,134,125,19.068,19.068,241.354,241.354,NA,NA,NA,NA,20.495,0.48,42.69791666666667,0.02342034642595755,53.49,53.49,-30.93,-30.93,3.02,14,1,15,0,13,2.6146153846153846,NA,0.9285714285714286,13.928571428571429,14,1,1,1,1,1
2022,315,1,3,7,HR_171,HR_001,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-06,2021-11-10,2021-11-19,2022-03-16,2022-04-14,29,100,126,117,24.9,24.9,343.667,343.667,NA,NA,NA,NA,29.13,1.61,18.09316770186335,0.05526948163405425,64.85,64.85,-30.39,-30.39,3.45,18,5,23,21,51,1.8889583333333333,0.13523417190192732,2.8333333333333335,65.16666666666667,65,1,1,1,1,1
2022,316,3,3,7,HR_196,HR_183,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-14,21,108,134,125,22.51,22.51,312.469,312.469,NA,NA,NA,NA,41.932,1.9,22.06947368421053,0.04531145664409043,23.08,23.08,-31.05,-31.05,3.13,6,0,6,11,5,2.758,NA,0.8333333333333334,5,5,1,1,1,1,1
